structure(c(0.224475242430344, 0.877728212624788, 0.941573474090546, 
0.91351652960293, 0.048726380802691, 0.117643403820693, 0.263733203290030, 
0.354361241683364, 0.102772499667481, 0.401911769062281, 0.41141549218446, 
0.9927471189294, 0.367141861468554, 0.420209564967081, 0.224561474751681, 
0.542019245913252, 0.37568094022572, 0.361174136865884, 0.803804772440344, 
0.48031520517543, 1.17433575536124, 1.4211201203987, 1.53728149128146, 
1.51981512568891, 1.30539146154188, 0.987087300233543, 1.74034384051338, 
0.942640823032707, 0.806695982068777, 1.73199759535491, 1.73271943181753, 
0.879783391440287, 0.941614242224023, 1.57980542718433, 1.62977885240689, 
1.02531857760623, 1.62591299340129, 0.813871901435778, 0.961995802540332, 
0.860200701002032, 2.59088341346942, 1.93971025561914, 1.77141139460728, 
2.38012281330302, 2.01596063575707, 2.48464555563405, 2.04721340155229, 
2.47977339327335, 1.99899365487508, 1.86912577194162, 2.26918949550018, 
2.03236054107547, 1.77277465295047, 1.78951372406445, 1.62331594284624, 
1.67080149673857, 2.03839998333715, 1.77171722766943, 2.17207098114304, 
2.41131311692297, 3.37703971434385, 2.83089262279682, 3.32011961713433, 
2.95835472629406, 3.33569491570815, 2.86800299920142, 3.08266881722957, 
3.0662516403012, 2.77695620884188, 2.52559790606610, 2.59580716895871, 
2.69777931678109, 2.89366568285041, 2.52937679910101, 3.05560008375905, 
2.53251709472388, 3.2843715430703, 3.20933898268268, 3.03098411844112, 
3.12217843099497, 0.681101012742147, 0.75662992359139, 0.337699538562447, 
0.232509392313659, 0.399302697973326, 0.668458804022521, 0.186705563915893, 
0.126176051096991, 0.899453841848299, 0.493131119990721, 0.610279598738998, 
0.524426475865766, 0.275628309231251, 0.284011182142422, 0.902914239559323, 
0.561863426119089, 0.601716185221449, 0.696397225372493, 0.661618010606617, 
0.514227271080017, 1.61286178017035, 1.56376127591357, 1.01147987456061, 
1.14397019934841, 1.00592772495002, 1.52786733345129, 1.42167163379490, 
1.79485291098244, 1.15329690692015, 1.45852695424110, 1.28721656785347, 
0.997329185670242, 1.11858558533713, 0.893587322859094, 1.18911158777773, 
1.52398571763188, 1.62881009811535, 1.37137789530680, 1.57353616245091, 
1.04357015360147, 2.14533047578298, 1.91962990784086, 2.52081885528751, 
1.88241253108718, 2.09307156051509, 2.4048153903801, 2.15951881385408, 
1.74393674815074, 2.32685112012550, 2.47823749845848, 1.61419444661587, 
2.12171471272595, 2.56477868896909, 1.73188875187188, 1.73404945679940, 
1.61473851315677, 2.36041801017709, 2.28112378870137, 1.92921524439007, 
1.63189180186018, 2.45106099788100, 2.59321653526276, 2.48247151621617, 
2.75328736505471, 3.01821894044988, 2.74200003603473, 2.96476856069639, 
3.26670937505551, 3.05546775935218, 3.21575293256901, 2.84895597337745, 
3.27963979435153, 3.1637253110297, 3.35551533182152, 2.65430322648026, 
2.43224929189309, 3.08457678100094, 2.80684921224602, 3.06788933007047, 
2.76027562594973), .Dim = as.integer(c(80, 2)), .Dimnames = list(
    NULL, c("x", "y")))
